id,lang_abv,language,label,premise,hypothesis
aa9453445f,el,Greek,0,Τα κινεζικά γαστρονομικά εδάφη στην Κούβα και εφευρέθηκε η κουζίνα της Κούβας-Κίνας.,Υπάρχει ανάμειξη της κινεζικής και κουβανέζικης κουζίνας.
5659a75c20,en,English,2,"My bottom line is that I would recommend the book to students and colleagues and I hope it does well, despite its anti-intellectual p.c.","I can't stomach this book, so I'm not going to recommend it"
9711e9187f,en,English,2,Closed on Friday.,Open on Friday.
17d5853bd5,bg,Bulgarian,0,"Khallad е предоставил втора версия, а именно, че и тримата са пътували заедно до Карачи.","Khallad е казал, че тримата са могли да пътуват заедно."
c864d632be,en,English,2,"Every fresh circumstance seems to establish it more clearly.""",Every new thing seems to disprove it.
10791745da,ur,Urdu,0,اور یہاں میں سوچھ رہیں ہوں کہ وہ آ کر مجھ پر چلاۂگا کے  میں نے ابھی تک یہ کام کیوں نہیں کیا,میں سمجھا وہ لڑنے کے لئے ادھر آرہا ہے۔
814ecfd0d4,en,English,2,you know we keep a couple hundred dollars um if that much charged on those which isn't too bad it's just your normal,"We have money on there, which isn't great"
8a00a8fca7,ur,Urdu,1,ہفتہ وار اخبارات کے کور پیکجز پریشان والدین کو محفوظ کرتے ہیں۔,والدین نئی گاڑیوں کی خریداری پر پیسہ خرچ کرنے کے امکانات کے حامل ہیں،جو انہیں میگزین کے لئے ایک منافع بخش اشتہاری حصہ بنانا ہے.
c919dcfc31,sw,Swahili,2,Washington inazidi kuendelea vizuri sana kwa sababu hawajashindwa. Pia Buffalo New Orleans na Chicago kwa sababu Chicago wamepoteza mara mbili tu na mojawapo ilikuwa dhidi ya Buffalo.,Washington imepoteza kila mchezo.
97d264f388,en,English,1,You're the Desert Ghost.,You're the Desert Ghost from the sand dunes.
3a30548881,en,English,0,"The organization's distribution strategy is part of a massive human resource development strategy, which is mentioned in the VI principle.",The fourth principle involved a capital development strategy.
c22590283a,en,English,2,The finest is the huge conical-roofed Tomb/Pillar of Absalom (King David's son).,"The tomb/pillar of Absalom is small and modest, despite its historical significance."
62a92617d5,en,English,2,"The University of Nevada-Las Vegas boasts a student population over 23,000 (though, like most of the people in Las Vegas, they are commuters).",The University of Nevada doesn't allow students to commute.
9d7a2c3acd,en,English,1,but i've lived up here all my life and i'm fifty eight years old so i i could,I have my family here living with me.
d54d4570c3,es,Spanish,1,"Cuatro de los agresores del 11 de septiembre fueron retirados en una inspección secundaria en la frontera, pero luego fueron admitidos.",Recibieron inspecciones adicionales porque llevaban puestos sombreros graciosos.
98bf1df25a,en,English,1,oh that might be kind of interesting is it,I'm not sure if it will actually be interesting.
843a5631a0,en,English,2,"I see, said Tuppence thoughtfully.","""I can't comprehend it,"" said Tuppence fitfully."
f0b10e297c,en,English,2,"But when he was persuaded by divers means to help us, he gave up after one week, declaring it beyond his powers.","He solved the issue within seven days, because he was so smart."
46c4b22b02,en,English,2,now that's a good idea,That's a really bad idea.
f718a06ae9,en,English,0,"By seeding packs with a few high-value cards, the manufacturer is encouraging kids to buy Pokemon cards like lottery tickets.","The manufacturer has devised a clever way of getting kids to keep buying card packs even when they have piles of them by only having a few, random rare cards per pack."
8b43708ece,en,English,2,The two programs are currently housed in buildings about a block apart.,The two buildings are on opposite sides of the city.
fad2862303,bg,Bulgarian,0,"При последния договор, който е подписан, Вирджиния даде под съд или заведе дело срещу Gratin, за да спре строителството, защото е получено нечестно или нещо подобно.",Договорите са много объркани.
8e8a0cde6d,en,English,1,oh really yeah i've i've never seen either one of them,I have no idea what they look like.
e2b84abd78,en,English,0,"David Cope, a professor of music at the University of California at Santa Cruz, claims to have created a 42 nd Mozart symphony.",Music Professor David Cope says he has created Mozart's 42nd symphony.
3ce2ae2cb5,en,English,2,"Uh, I kind of like black-eyed beans, but I don't think it's a constraint.",He can't stand black-eyed bean combinations.
91e49c6161,tr,Turkish,1,"Etkinlik denemeleri ilk adımdır, ancak kanıtlanmış alkol taraması ve kısa müdahale sistemlerinin hastane ve toplum bazlı alanlarda uygulanması, bu sürecin en zor kısmı oldu.","İlk olarak, bir müdahalenin faydasını test etmeniz gerekecek."
dad3652214,en,English,0,There would be little benefit to national saving from allowing early access to mandatory accounts with set contribution levels-which has been proposed for Social Security (see Q4.,There would be little benefit to national saving
1118fe2449,bg,Bulgarian,0,Днес тези германизми не са останали дори в Съединените щати.,Днес тези германизми дори не остават на едно и също място в Съединените щати.
6188687170,en,English,1,LASNNY is one of the oldest and most cost-effective legal services organizations in the United States.,LASNNY is an old legal services organization in Los Angeles.
249b8a8120,en,English,0,Black professionals braid their hair to display their ethnic pride.,Blacks proudly braid their hair.
7062c476e9,en,English,1,"The Irish Architectural Archive, a library of architectural materials, is at number 73 on the south side of the square.",Next to the library on the south side of the square the Irish Architectural Archive can be found.
0c81cd62bf,en,English,0,"Disney CEO Eisner, who's actually underrated as a pop-culture maven (he was responsible for Happy Days and Welcome Back, Kotter ), insists that ABC's downturn is cyclical and that it will soon return to life.",Disney's CEO thinks ABC's downturn is cyclical. 
6c255e7d10,vi,Vietnamese,2,Cuối cùng anh ta nói: Kẻ giết người--tôi sao?,"Ngay lập tức, anh ấy nói, A đã sát hại, I."
b4f92a3c68,en,English,2,"Most of it, I couldn't even begin to identify.",I knew everything there.
22d0760b3a,en,English,0,"The interior of the palace is very dark, and the use of flash is forbidden, so photographers should think twice before paying the extra fee for bringing in a camera or video equipment.","Think hard about whether or not you want to bring a camera, there is an extra fee and no flash allowed."
9eea5ef193,en,English,1,There were beads of perspiration on his brow.,The building sweat on his brow reflected the sunlight brightly.
5472827b6a,en,English,2,"Madam Regent attended church and the mission schools (which you can still visit in Honolulu) and burned images of the old Hawaiian gods, while Kamehameha II entertained lavishly in the company of his wives.",There are no mission schools left in Honolulu.
d279a8eb90,en,English,0,"But you have to have money to save it, and not many couples with young children have the luxury of tucking away $2,000 apiece annually for their Golden Years.",Not many couples with kids can save up for retirement.
f2c3bf3027,ur,Urdu,0,وہ گاہک جو کسی زبان سے ناواقف ہوں، مواد کو احتیاط سے ان کے لئے وضاحت کرنا پڑے گی,غیر معمولی لوگ مواد کو سمجھ نہیں لیں گے.
